,name,categories,address,city,postalCode,state,country,latitude,longitude,count,Rating,Review Count,Closed
3825,Subway,"Restaurant,Fast Food Restaurant,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",3300 E Interstate 40,Amarillo,79103,Texas,US,35.192309,-101.798751,1219,2.5,5,FALSE
3826,KFC,"Restaurant,Fried Chicken Joint,Fast Food Restaurant,Fast Food,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Food & Entertainment,Catering,Restaurants",510 N Webster St,Taylorville,62568,Illinois,US,39.554202,-89.297013,376,3.5,6,FALSE
3827,Chipotle Mexican Grill,"Carry-out food,Mexican Restaurants,Caterers,Mexican,Taco Place,Tex-mex restaurants,Southwestern restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants,Mexican Restaurant,Mexican Restaurant, Burrito Place, and Taco Place Downtown Blacksburg,Mexican Restaurant, Burrito Place, and Taco Place,Burrito Place",314 N Main St,Blacksburg,24060,Virginia,US,37.231079,-80.415182,142,2.5,27,FALSE
3828,Steak 'n Shake,"Carry-out food,Hot dog restaurants,Seafood restaurants,Steak and chop restaurants,American Restaurant,Ice cream parlors,Hamburger restaurants,Restaurants,Restaurant,Burger Joint,American Restaurant, Fast Food Restaurant, and Burger Joint,Fast Food Restaurant,Fast food restaurants,Barbecue,Spare rib restaurants",1875 E West Connector,Austell,30106,Georgia,US,33.8534,-84.6087,52,1.5,228,FALSE
3829,Chick-Fil-A,"Carry-out food,Caterers,American Restaurant,American restaurants,Fast Food Restaurants,Chicken Restaurants,Restaurants,Restaurant,Fast Food Restaurant, American Restaurant, and Sandwich Place,Barbecued poultry,Fast Food Restaurant,wich Place,Family style restaurants,Barbecue,Spare rib restaurants,Sandwiches,Catering,Sandwich Shops",604 Holcomb Bridge Rd,Roswell,30076,Georgia,US,34.0368,-84.3433,76,3,75,FALSE
3830,Taco Bell,"Restaurant,Carry-out food,Mexican Restaurants,Mexican,Breakfast,Vegetarian,Fast Food Restaurants,Karaoke,Fast Food,Restaurants",632 Overland Ave,Burley,83318,Idaho,US,42.5634,-113.7923,529,1.5,5,FALSE
3831,Taco Bell,"Carry-out food,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,American restaurants,Fast Food Restaurants,Karaoke,Restaurants,Mexican Restaurant,Restaurant,Fast Food Restaurant",8109 W Chinden Blvd,Garden City,83714,Idaho,US,43.648726,-116.28137,529,1.5,19,FALSE
3832,Domino's Pizza,"Pizza,Restaurant,Food and Beverage,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",1103 W Eads Pkwy,Lawrenceburg,47025,Indiana,US,39.081965,-84.883772,270,2,4,FALSE
3833,Taco Time,"Grocery Stores,Restaurant,Carry-out food,Taco Place,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,American restaurants,Family style restaurants,Mexican restaurants,Restaurants",2301 Main St,Sweet Home,97386,Oregon,US,44.399849,-122.715545,39,2,7,FALSE
3834,McDonalds,Fast Food Restaurant,1704 Hwy 34 S,Terrell,75160,Texas,US,32.69933,-96.275599,151,2,12,FALSE
3835,Jack's,"Breakfast Brunch and Lunch Restaurants,Carry-out food,Hot dog restaurants,Food and Beverage,American restaurants,Hamburger restaurants,Fast Food Restaurants,Chicken Restaurants,Restaurants,Burger Joint,Restaurant,Family style restaurants,Hamburgers and Hot Dogs",5704 Mcclellan Blvd,Anniston,36206,Alabama,US,33.7241,-85.8149,57,3.5,7,FALSE
3836,McDonald's,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Family style restaurants,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",707 Montgomery Hwy,Birmingham,35216,Alabama,US,33.446,-86.7903,784,2,17,FALSE
3837,Jack's,"Breakfast Brunch and Lunch Restaurants,Hamburgers & Hot Dogs,Carry-out food,Hot dog restaurants,American restaurants,Family style restaurants,Hamburger restaurants,Fast Food Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants,Breakfast Brunch & Lunch Restaurants",602 Pelham Rd S,Jacksonville,36265,Alabama,US,33.7998,-85.7612,57,2,6,FALSE
3838,Popeye's Louisiana Kitchen,"Carry-out food,Fried Chicken Joint,Barbecued poultry,Fast Food Restaurant,American restaurants,Barbecue,Spare rib restaurants,Chicken restaurants,Restaurants",707 Boll Weevil Cir,Enterprise,36330,Alabama,US,31.325609,-85.833753,91,2,10,FALSE
3839,Firehouse Subs,"Carry-out food,Caterers,Delicatessens,American Restaurant,American restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants,Restaurant,Sandwich Place and American Restaurant,wich Place,Sandwiches,Sandwich Place,Sandwich Shops",113 Greeno Rd S,Fairhope,36532,Alabama,US,30.518876,-87.885627,38,4,14,FALSE
3840,Jimmy John's,"Carry-out food,Caterers,Restaurant delivery service,Delicatessens,American restaurants,Fast Food Restaurants,Home delivery beer and beverages,Restaurants,Food & Dining,wich Place,Sandwiches,Sandwich Place,Catering,Sandwich Shops",1006 7th Ave,Tuscaloosa,35401,Alabama,US,33.2061,-87.5456,154,4.5,7,FALSE
3841,McDonald's,"Hamburgers & Hot Dogs,Restaurant,Carry-out food,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants,Food & Dining",80 Highway 113,Flomaton,36441,Alabama,US,31.02121,-87.25201,784,1.5,3,FALSE
3842,McDonald's,"Hamburgers & Hot Dogs,Restaurant,Carry-out food,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",5827 Highway 90,Theodore,36582,Alabama,US,30.55448,-88.17119,784,2.5,6,FALSE
3843,McDonald's,"Hamburgers & Hot Dogs,Carry-out food,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",221 E Pushmataha St,Butler,36904,Alabama,US,32.08991,-88.21991,784,1,3,FALSE
3844,Popeye's Louisiana Kitchen,"Carry-out food,Barbecued poultry,Auto dealers-used cars and vans,American restaurants,Take Out Restaurants,Fast Food Restaurants,Chicken Restaurants,Barbecue,Spare rib restaurants,Restaurants",1827 Beltline Rd Sw,Decatur,35601,Alabama,US,34.5896,-86.98868,91,1,12,FALSE
3845,Popeye's Louisiana Kitchen,"Restaurant,Carry-out food,Barbecued poultry,American restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Barbecue,Spare rib restaurants,Restaurants",3820 University Dr Nw,Huntsville,35816,Alabama,US,34.73553,-86.62671,91,3.5,18,FALSE
3846,Subway,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,Fast Food Restaurant,American restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",9091 Lawson Rd,Daphne,36526,Alabama,US,30.6402,-87.8663,1219,1,2,FALSE
3847,Chick-Fil-A,"Carry-out food,Caterers,American Restaurant,American restaurants,Restaurants,Barbecued poultry,Fast Food Restaurant,wich Place,Family style restaurants,Barbecue,Spare rib restaurants,Sandwiches,Catering,Chicken restaurants,Sandwich Shops",255 Duncan Dr,Auburn University,36849,Alabama,US,32.5969,-85.4875,76,1.5,7,FALSE
3848,Carl's Jr.,"Restaurant,Fast Food Restaurant,Restaurants",503 N Jefferies Blvd,Walterboro,29488,South Carolina,US,32.907573,-80.667455,205,3,3,FALSE
3849,Rally's,"American Restaurants,Fast Food Restaurant,Fast Food Restaurants,Family Style Restaurants,Hamburgers and Hot Dogs,Restaurants",410 Georgetown St,Lexington,40508,Kentucky,US,38.060669,-84.501126,28,2,6,FALSE
3850,McDonald's,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Food and Beverage,Burgers,American restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",913 Halibut Point Rd,Sitka,99835,Alaska,US,57.0601,-135.3493,784,4,3,FALSE
3851,KFC,"Carry-out food,Caterers,Fried Chicken Joint,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants,Restaurant,Barbecued poultry,Fast Food Restaurant,Barbecue,Spare rib restaurants,Catering",1913 Falls Blvd N,Wynne,72396,Arkansas,US,35.247931,-90.782062,376,3.5,6,FALSE
3852,Subway,"Carry-out food,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Karaoke,Sandwiches,Restaurants,Sandwich Shops",2576 W Sunset Ave,Springdale,72762,Arkansas,US,36.17552,-94.15884,1219,,,TRUE
3853,Jack in the Box,"Hamburgers & Hot Dogs,Burger Joint,Restaurant,Breakfast,Fast Food Restaurant,Fast Food,Fast Food Restaurants,Fast Food Restaurant and Burger Joint,Chicken,Hamburgers and Hot Dogs,Hamburgers,Restaurants",9906 W Thunderbird Blvd,Sun City,85351,Arizona,US,33.609649,-112.268303,120,2,24,FALSE
3854,Jimmy John's,"Sandwich Place,Fast Food Restaurant,American Restaurant",650 Market St. Ste. 1,Mountain Home,72653,Arkansas,US,36.346422,-92.377359,154,3,10,FALSE
3855,KFC,"Carry-out food,Restaurant,Caterers,Fried Chicken Joint,Barbecued poultry,Fast Food Restaurant,American restaurants,Barbecue,Spare rib restaurants,Chicken restaurants,Catering,Restaurants",1120 Barkley Blvd,Bellingham,98226,Washington,US,48.771291,-122.459959,376,2,34,FALSE
3856,Subway,"Take Out,Sandwich Place Atascocita Town Center,Restaurant,Delicatessens,Fast Food Restaurant,Fast Food Restaurant Atascocita South,wich Place,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",19211 W Lake Houston Pkwy,Humble,77346,Texas,US,29.99638,-95.161887,1219,2,16,FALSE
3857,McDonalds,"Restaurant,Fast Food Restaurant,Fast Food",6421 108th St,Forest Hills,11375,New York,US,40.732399,-73.849331,151,2,87,FALSE
3858,Subway,"Fast Food Restaurant,Sandwich Place",389 Peninsula Blvd,Hempstead,11550,New York,US,40.70231,-73.626281,1219,2,7,FALSE
3859,McDonalds,"Carry-out food,Restaurant,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",3201 Broadway St,Quincy,62301,Illinois,US,39.935699,-91.364413,151,1,8,FALSE
3860,Jack in the Box,"Restaurant,Burger Joint,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,American restaurants,Restaurants",31130 Pacific Hwy S,Federal Way,98003,Washington,US,47.311113,-122.31909,120,1.5,47,FALSE
3861,Arby's,"Carry-out food,Fast Food Restaurant,American Restaurant,wich Place,American restaurants,Karaoke,Coffee and tea-retail,Sandwich Place,Restaurants,Coffee house and espresso bar restaurants",3802 Northlake Blvd,West Palm Beach,33403,Florida,US,26.808024,-80.095416,252,2,11,FALSE
3862,Domino's Pizza,"Pizza,Restaurant,Carry-out food,Restaurant delivery service,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Pizza Place,Sandwiches,Restaurants",3039 Skyland Blvd E,Tuscaloosa,35405,Alabama,US,33.1692,-87.4978,270,3,8,FALSE
3863,Chick-fil-A,"Fast Food Restaurant, American Restaurant, and Sandwich Place,Fast Food Restaurant,American Restaurant,wich Place,Fast Food Restaurants,Chicken Restaurants,Catering,Restaurants,Sandwich Shops,Chicken Take Out",15055 Airline Hwy,Baton Rouge,70817,Louisiana,US,30.359046,-91.00649,100,4,24,FALSE
3864,McDonalds,"Carry-out food,Movie theaters,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast food restaurants,Restaurants",2246 Tamara Rd NW,Kalkaska,49646,Michigan,US,44.749044,-85.178657,151,3.5,9,FALSE
3865,Quiznos,Fast Food Restaurant,2901 S Capital of Texas Hwy,Austin,78746,Texas,US,30.256213,-97.810013,52,3.5,20,FALSE
3866,Subway,"Delis And Delicatessens,Fast Food Restaurant,Take Out Restaurants,Fast Food Restaurants,Sandwich Place Baybrook Mall,Sandwich Place,Restaurants,Sandwich Shops",500 Baybrook Mall,Friendswood,77546,Texas,US,29.542862,-95.155829,1219,1,2,FALSE
3867,Taco Bell,"Mexican Restaurant,Restaurant,Carry-out food,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,American restaurants,Mexican restaurants,Restaurants",560 NW Phoenix Dr,Troutdale,97060,Oregon,US,45.544117,-122.393348,529,2,22,FALSE
3868,KFC,"Carry-out food,Caterers,Fried Chicken Joint,American restaurants,Restaurant equipment and supplies,Restaurants,Restaurant,Barbecued poultry,Fast Food Restaurant,Barbecue,Spare rib restaurants,Chicken restaurants,Catering",1030 Patton Ave,Asheville,28806,North Carolina,US,35.586307,-82.592503,376,2.5,7,FALSE
3869,Whataburger,"Burger Joint,Restaurant,Fast Food Restaurant",2000 State Highway 26,Grapevine,76051,Texas,US,32.959088,-97.043042,40,3,66,FALSE
3870,KFC,"Carry-out food,Restaurant,Caterers,Fried Chicken Joint,Barbecued poultry,Fast Food Restaurant,American restaurants,Barbecue,Spare rib restaurants,Chicken restaurants,Catering,Restaurants",2849 Owen Dr,Fayetteville,28306,North Carolina,US,35.019015,-78.902796,376,5,1,FALSE
3871,Pizza Hut,"Pizza,Carry-out food,Caterers,Restaurant delivery service,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Pizza Place,Family Style Restaurants,Restaurants",2107 E NC Highway 54,Durham,27713,North Carolina,US,35.902707,-78.894383,474,1.5,53,FALSE
3872,Del Taco,"Mexican Restaurant,Fast Food Restaurant",813 E 400 S,Salt Lake City,84102,Utah,US,40.760877,-111.867938,30,3.5,32,FALSE
3873,KFC,"Restaurant,Carry-out food,Caterers,Fried Chicken Joint,Barbecued poultry,Fast Food Restaurant,American restaurants,Barbecue,Spare rib restaurants,Chicken restaurants,Restaurants",107 S 5th Ave,Yakima,98902,Washington,US,46.598618,-120.514351,376,1,10,FALSE
3874,KFC,"Carry-out food,Restaurant,Caterers,Fried Chicken Joint,Barbecued poultry,Fast Food Restaurant,Barbecue,Spare rib restaurants,Chicken restaurants,Catering,Restaurants",2525 S Military Trl,West Palm Beach,33415,Florida,US,26.639978,-80.113184,376,4,4,FALSE
3875,KFC,"Carry-out food,Restaurant,Caterers,Fried Chicken Joint,Barbecued poultry,Fast Food Restaurant,American restaurants,Barbecue,Spare rib restaurants,Catering,Chicken restaurants,Restaurants",1110 E Wishkah St,Aberdeen,98520,Washington,US,46.977587,-123.803964,376,1.5,12,FALSE
3876,McDonalds,"Restaurant,Burger Joint,Carry-out food,Hot dog restaurants,Fast Food Restaurant,American restaurants,Hamburger restaurants,Fast Food,Karaoke,Fast food restaurants,Restaurants",6355 E Evans Ave,Denver,80222,Colorado,US,39.678809,-104.915097,151,2,23,FALSE
3877,Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,American restaurants,Fast Food Restaurants,Take Out Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Barbecued poultry,Barbecue,Pizza Place,Spare rib restaurants,Chicken restaurants,Catering",2007 2nd Loop Rd,Florence,29501,South Carolina,US,34.172487,-79.802385,474,2,9,FALSE
3878,Subway,"Delis And Delicatessens,Carry-out food,Restaurant,Delicatessens,Fast Food Restaurant,wich Place,American restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",329 Jonestown Rd,Winston-Salem,27104,North Carolina,US,36.07479,-80.335734,1219,5,3,FALSE
3879,Taco Bell,"Mexican Restaurant,Restaurant,Mexican Restaurants,Mexican,Breakfast,Fast Food Restaurant, Mexican Restaurant, and Taco Place,Vegetarian,Fast Food Restaurant,Fast Food Restaurants,Fast Food,Restaurants",2095 N Marine Blvd,Jacksonville,28546,North Carolina,US,34.780056,-77.389991,529,3,8,FALSE
3880,Subway,"Fast Food Restaurant,wich Place,Sandwich Place",35 W 33rd St,New York,10001,New York,US,40.74862,-73.987008,1219,1.5,14,FALSE
3881,KFC,"Carry-out food,Restaurant,Caterers,Fried Chicken Joint,Barbecued poultry,Fast Food Restaurant,American restaurants,Barbecue,Spare rib restaurants,Chicken restaurants,Catering,Restaurants",2460 S McKenzie St,Foley,36535,Alabama,US,30.379886,-87.683906,376,1.5,9,FALSE
3882,Subway,"Delis And Delicatessens,Fast Food Restaurant,wich Place,Sandwich Place,Restaurants,Sandwich Shops",2705 Philadelphia Ave,Ocean City,21842,Maryland,US,38.356673,-75.075492,1219,2.5,4,FALSE
3883,Jimmy John's,"Restaurant,Fast Food Restaurant,wich Place,Sandwich Place",3090 W Shaw Ave Ste 101,Fresno,93711,California,US,36.808756,-119.846351,154,3,71,TRUE
3884,McDonalds,"Hamburgers & Hot Dogs,Carry-out food,Restaurant consultants,Hot dog restaurants,Fast Food Restaurant Hunters Ridge,Fast Food Restaurant,Hamburger restaurants,Take Out Restaurants,Restaurant mgmt.,Fast food restaurants,Restaurants",298 S Hamilton Rd,Columbus,43230,Ohio,US,40.010716,-82.866547,151,2.5,24,FALSE
3885,Popeye's Louisiana Kitchen,"Carry-out food,Fried Chicken Joint,Barbecued poultry,Fast Food Restaurant,American restaurants,Cajun Creole Restaurant,Barbecue,Spare rib restaurants,Chicken restaurants,Restaurants",3228 W Gate City Blvd,Greensboro,27407,North Carolina,US,36.041559,-79.844776,91,2.5,43,FALSE
3886,Jimmy John's,"Caterers,Fast Food Restaurant,Restaurant Delivery Service,wich Place,Fast Food Restaurants,Sandwich Place Snelling Hamline,Sandwich Place,Restaurants,Sandwich Shops",80 Snelling Ave N,Saint Paul,55104,Minnesota,US,44.943551,-93.166498,154,2.5,5,FALSE
3887,Subway,"Fast Food Restaurant,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",5842 Goodman Rd,Horn Lake,38637,Mississippi,US,34.962817,-90.092417,1219,5,1,FALSE
3888,Domino's Pizza,"Pizza,Restaurant,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",2800 N Military Trl,West Palm Beach,33409,Florida,US,26.72006,-80.110179,270,2.5,18,FALSE
3889,KFC,"Carry-out food,Restaurant,Caterers,Fried Chicken Joint,Barbecued poultry,Fast Food Restaurant,American restaurants,Barbecue,Spare rib restaurants,Chicken restaurants,Catering,Restaurants",3613 Ramsey St,Fayetteville,28311,North Carolina,US,35.109683,-78.879622,376,2,7,FALSE
3890,Rally's,"Burger Joint,Fast Food Restaurant,Fast Food Restaurant and Burger Joint,Restaurants",9525 Parkway E,Birmingham,35215,Alabama,US,33.55893,-86.715771,28,1,2,FALSE
3891,Checkers,"Burger Joint,Fast Food Restaurant,American Restaurant",10695 SW 40th St,Miami,33165,Florida,US,25.733179,-80.367137,43,2,22,FALSE
3892,Checkers,"Burger Joint,Restaurant,American Restaurants,Fast Food Restaurant,Fast Food Restaurants,Family Style Restaurants,Hamburgers and Hot Dogs,Restaurants",7511 Clymer Dr,Brandywine,20613,Maryland,US,38.671247,-76.876992,43,2.5,3,FALSE
3893,Subway,"Delis And Delicatessens,Restaurant,Sandwich Place Central Newport News,Fast Food Restaurant,wich Place,Sandwich Place,Restaurants,Sandwich Shops",10868 Warwick Blvd,Newport News,23601,Virginia,US,37.041801,-76.469659,1219,3,5,FALSE
3894,McDonald's,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants,Take Out Restaurants",1261 W Pike,Amelia,45102,Ohio,US,39.04684,-84.24551,784,1,25,FALSE
3895,McDonald's,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants,Take Out Restaurants",1860 N Main Street,Beaver Dam,42320,Kentucky,US,37.43339,-86.88521,784,2,4,FALSE
3896,Domino's Pizza,"Pizza,Fast Food Restaurants,Restaurants,Take Out Restaurants",3901 Scottsville Road,Bowling Green,42104,Kentucky,US,36.93223,-86.41588,270,1,5,FALSE
3897,White Castle,"Fast Food Restaurants,American Restaurants,Hamburgers and Hot Dogs,Restaurants",482 Orphanage Rd,Ft Mitchell,41017,Kentucky,US,39.03241,-84.53715,28,2,9,FALSE
3898,Dairy Queen,"Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Ice Cream and Frozen Desserts,Restaurants",101 E 1st Street,Tompkinsville,42167,Kentucky,US,36.70002,-85.69357,329,1,2,FALSE
3899,Sonic Drive-In,"Burger Joint,American Restaurants,Restaurant,Hot Dog Stands and Restaurants,Fast Food Restaurant,American Restaurant,Fast Food Restaurant and American Restaurant,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",1065 State Route 28,Milford,45150,Ohio,US,39.19357,-84.2397,285,3,10,FALSE
3900,Sonic Drive-In,"Fast Food Restaurants,American Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Hot Dog Stands and Restaurants,Restaurants,Take Out Restaurants",4451 Eastgate Boulevard,Cincinnati,45245,Ohio,US,39.09611,-84.27813,285,3,26,FALSE
3901,Sonic Drive-In,"Restaurant,American Restaurants,Hot Dog Stands and Restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",3105 W Us Highway 22 And 3,Maineville,45039,Ohio,US,39.30703,-84.27803,285,2,33,FALSE
3902,Wendy's,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",4910 Vine Street,Cincinnati,45217,Ohio,US,39.16907,-84.49689,313,1.5,13,FALSE
3903,Dairy Queen,"Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Ice Cream and Frozen Desserts,Restaurants",555 Elm Street,Martin,38237,Tennessee,US,36.33522,-88.85395,329,4,5,FALSE
3904,White Castle,"Fast Food Restaurants,American Restaurants,Hamburgers and Hot Dogs,Restaurants",1922 S 7th Street,Louisville,40208,Kentucky,US,38.22026,-85.77736,28,3.5,11,FALSE
3905,Taco Bell,"Mexican Restaurants,Fast Food Restaurants,Restaurants",382 Highway 15 N,Jackson,41339,Kentucky,US,37.55766,-83.38846,529,3,2,FALSE
3906,Dairy Queen,"Ice Cream and Frozen Desserts,Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Restaurants",4801 Outer Loop Ste 558,Louisville,40219,Kentucky,US,38.13809,-85.6736,329,2,18,FALSE
3907,Subway,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants",2116 Monmouth Street,Newport,41071,Kentucky,US,39.07713,-84.47892,1219,2,4,FALSE
3908,Subway,"Carry-out food,Delicatessens,American,Fast Food Restaurants,Take Out Restaurants,Karaoke,Restaurants,Restaurant,Fast Food Restaurant,Gourmet shop restaurants,Sandwiches,Sandwich Place,Sandwich Shops",201 N Broadway,Portland,37148,Tennessee,US,36.58192,-86.51578,1219,1.5,3,FALSE
3909,Subway,"Restaurant,Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",2911 Us Highway 62,Calvert City,42029,Kentucky,US,37.00208,-88.31873,1219,2.5,7,FALSE
3910,Sonic Drive-In,"Fast Food Restaurants,American Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Hot Dog Stands and Restaurants,Restaurants",50 Dover Crossing Road,Clarksville,37042,Tennessee,US,36.55349,-87.39622,285,2,10,FALSE
3911,Subway,"Carry-out food,Caterers,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwich Place River District,Restaurants,Delis And Delicatessens,Restaurant,Gourmet shop restaurants,Sandwiches,Catering,Sandwich Shops",1200 Highway 48,Clarksville,37040,Tennessee,US,36.50396,-87.37,1219,1.5,3,FALSE
3912,Arby's,"Fast Food Restaurants,Restaurants",3325 Fort Campbell Boulevard,Oak Grove,42262,Kentucky,US,36.665226,-87.425514,252,3,4,FALSE
3913,Subway,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants",4417 Cane Run Road,Louisville,40216,Kentucky,US,38.19685,-85.83983,1219,1,2,FALSE
3914,Long John Silver's,"Fast Food Restaurants,Restaurants",1012 N Joe B Hall Avenue,Shepherdsville,40165,Kentucky,US,38.004517,-85.68877,39,2.5,6,FALSE
3915,Subway,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants",1090 Cedar Grove Road,Shepherdsville,40165,Kentucky,US,37.97993,-85.69484,1219,2,5,FALSE
3916,Wendy's,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",5101 Preston HWay,Louisville,40213,Kentucky,US,38.17459,-85.71226,313,2.5,3,FALSE
3917,McDonald's,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants,Take Out Restaurants",101 Reinhold Street,Paris,40361,Kentucky,US,38.19246,-84.27701,784,2.5,6,FALSE
3918,Taco Bell,"Mexican Restaurant,Restaurant,Mexican,Breakfast,Vegetarian,Fast Food Restaurant,Fast Food,Restaurants",565 Susquehanna Blvd,Hazleton,18202,Pennsylvania,US,40.968624,-76.000272,529,2,10,FALSE
3919,Sonic Drive-In,"Burger Joint,American Restaurants,Hot Dog Stands and Restaurants,Fast Food Restaurant,American Restaurant,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",3285 E Shelby Dr,Memphis,38118,Tennessee,US,35.020341,-89.954162,285,1.5,3,FALSE
3920,Taco Bell,"Mexican Restaurant,Fast Food Restaurant and Mexican Restaurant,Restaurant,Fast Food Restaurant",1212 Eisenhower Pkwy,Macon,31206,Georgia,US,32.813879,-83.659664,529,1.5,13,FALSE
3921,Domino's Pizza,"Pizza,Restaurant,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",2753 Dorchester Sq Ste D,Cambridge,21613,Maryland,US,38.553569,-76.05413,270,4,1,FALSE
3922,Bojangles' Famous Chicken 'n Biscuits,"Breakfast,Fried Chicken Joint,Fast Food Restaurants,Take Out Restaurants,Fast Food,Chicken Restaurants,Restaurants,Restaurant,Fast Food Restaurant,Traditional American,Family Style Dining,Chicken,Sandwich Shops",304 Pisgah Church Rd,Greensboro,27455,North Carolina,US,36.132808,-79.793919,44,2,12,FALSE
3923,Pizza Hut,"Pizza,Restaurant,Chicken Wings,Pizza Place and Arcade,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Family Style Restaurants,Restaurants,Arcade",3069 Boone Trail Ext,Fayetteville,28304,North Carolina,US,35.028612,-78.926992,474,2,11,FALSE
3924,Subway,"Sandwich Place,Fast Food Restaurant",5226-5298 Farm to Market 1765,Texas City,77591,Texas,US,29.379133,-94.97151,1219,1,3,FALSE
3925,Taco Bell,"Carry-out food,International restaurants,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,American restaurants,Fast Food Restaurants,Karaoke,Restaurants,Fast Food Restaurant and Mexican Restaurant McCook Field,Mexican Restaurant,Fast Food Restaurant and Mexican Restaurant,Fast Food Restaurant",1414 N Keowee St,Dayton,45404,Ohio,US,39.783644,-84.188723,529,1.5,3,TRUE
3926,Domino's Pizza,"American,Palmetto Restaurants,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza / Wings / American,Restaurants,Pizza,Restaurant,Wings,Flpizza Place,Pizza Place,Pizza Restaurant,Food & Entertainment,Food Delivery Services",1022 8th Ave W,Palmetto,34221,Florida,US,27.521802,-82.572753,270,3.5,7,FALSE
