Zipcode,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Income Levels
98342,47.748780000000004,-122.53051,1323.0,53.6,69792.0,42197.0,140.0,10.582010582010582,"Middle(<95,000)"
98635,45.726451,-121.19784,1621.0,45.2,53929.0,30415.0,363.0,22.393584207279456,"Middle(<95,000)"
93063,34.279343,-118.69607,56458.0,41.7,96400.0,41018.0,3951.0,6.99812249814021,"High(<400,000)"
29470,32.788784,-80.22778,4685.0,43.3,51846.0,27843.0,967.0,20.64034151547492,"Middle(<95,000)"
48005,42.842554,-82.91471,5509.0,46.2,77656.0,34294.0,265.0,4.810310401161735,"Middle(<95,000)"
39146,32.877746,-89.97586,2301.0,36.1,30492.0,14815.0,655.0,28.465884398087788,"Low(<35,000)"
28708,35.289152,-82.83859,318.0,34.8,36136.0,19394.0,68.0,21.38364779874214,"Middle(<95,000)"
30281,33.547578,-84.21809,68456.0,35.7,60035.0,27403.0,8029.0,11.728701647773752,"Middle(<95,000)"
19034,40.13477,-75.20374,5852.0,43.4,126198.0,63956.0,138.0,2.3581681476418317,"High(<400,000)"
19607,40.302492,-75.95565,23494.0,42.3,61111.0,34119.0,2157.0,9.18106750659743,"Middle(<95,000)"
21671,38.708795,-76.33501,984.0,56.3,61042.0,32655.0,86.0,8.739837398373984,"Middle(<95,000)"
24843,37.474577,-81.69961,72.0,50.1,-666666666.0,19951.0,37.0,51.388888888888886,
24879,37.35294,-81.768,602.0,58.1,28235.0,15700.0,280.0,46.51162790697674,"Low(<35,000)"
42437,37.67416,-87.90199,8155.0,34.1,44453.0,21987.0,2020.0,24.770079705702024,"Middle(<95,000)"
43542,41.577428,-83.76396,3779.0,43.2,133925.0,45510.0,117.0,3.096057157978301,"High(<400,000)"
32951,28.01514,-80.53518,11974.0,59.5,74143.0,46606.0,638.0,5.328211124102221,"Middle(<95,000)"
27212,36.461871,-79.26388,2196.0,40.8,56683.0,21402.0,143.0,6.51183970856102,"Middle(<95,000)"
27376,35.248989,-79.54383,9802.0,47.9,63441.0,36544.0,851.0,8.681901652723933,"Middle(<95,000)"
28456,34.36338,-78.28251,3750.0,40.1,36948.0,18661.0,757.0,20.186666666666667,"Middle(<95,000)"
38855,34.325456,-88.49376,4248.0,43.1,56397.0,25386.0,363.0,8.545197740112995,"Middle(<95,000)"
40844,37.058837,-83.38533,88.0,77.9,28750.0,19349.0,9.0,10.227272727272727,"Low(<35,000)"
57562,43.908211,-101.00351,89.0,37.1,51875.0,16121.0,0.0,0.0,"Middle(<95,000)"
58210,48.391059,-98.11173,319.0,49.2,50833.0,43584.0,29.0,9.090909090909092,"Middle(<95,000)"
58256,48.083218,-97.18994,817.0,37.4,92143.0,35312.0,48.0,5.875152998776009,"Middle(<95,000)"
44201,41.020057,-81.20037,6955.0,41.2,71563.0,30358.0,378.0,5.434938892882818,"Middle(<95,000)"
46784,41.493637,-85.37745,2159.0,42.3,65078.0,35568.0,207.0,9.587772116720704,"Middle(<95,000)"
64154,39.261679,-94.63353,11258.0,36.0,83375.0,42564.0,332.0,2.9490140344643807,"Middle(<95,000)"
64841,37.081103,-94.41181,533.0,31.5,65455.0,24114.0,66.0,12.382739212007504,"Middle(<95,000)"
48103,42.280887,-83.79147,55118.0,38.1,95727.0,54142.0,3816.0,6.923328132370551,"High(<400,000)"
49090,42.403593,-86.24912,14439.0,48.4,51277.0,34783.0,2104.0,14.571646235888911,"Middle(<95,000)"
55378,44.761796,-93.3722,30606.0,36.0,119518.0,46752.0,1813.0,5.923675096386329,"High(<400,000)"
55941,43.756567,-91.36126,1028.0,37.6,64205.0,29793.0,78.0,7.587548638132295,"Middle(<95,000)"
60920,41.024846,-88.30797,169.0,45.8,53750.0,27978.0,24.0,14.201183431952662,"Middle(<95,000)"
73003,35.681402,-97.5331,24279.0,33.7,66540.0,34233.0,2967.0,12.220437415050043,"Middle(<95,000)"
73054,35.662619,-97.18976,4363.0,44.6,60417.0,32864.0,442.0,10.13064405225762,"Middle(<95,000)"
06751,41.639235,-73.20864,3433.0,44.9,98409.0,45399.0,157.0,4.573259539761142,"High(<400,000)"
34231,27.267649,-82.51663,30341.0,53.7,53332.0,38568.0,3488.0,11.495995517616427,"Middle(<95,000)"
98858,47.63205,-119.90423,1938.0,45.8,57955.0,31011.0,104.0,5.366357069143447,"Middle(<95,000)"
99011,47.595572,-117.67344,3336.0,22.7,67656.0,20581.0,185.0,5.545563549160671,"Middle(<95,000)"
99606,59.748806,-154.8124,366.0,31.4,40781.0,20002.0,85.0,23.224043715846996,"Middle(<95,000)"
56754,48.011365,-96.20491,536.0,39.5,78571.0,35415.0,41.0,7.649253731343284,"Middle(<95,000)"
59025,45.090049,-106.69221,44.0,51.0,80750.0,32266.0,8.0,18.181818181818183,"Middle(<95,000)"
60072,42.405464,-88.30274,1051.0,46.7,115313.0,47079.0,42.0,3.9961941008563273,"High(<400,000)"
79045,34.854898,-102.41824,18847.0,31.9,50035.0,21500.0,2950.0,15.652358465538281,"Middle(<95,000)"
93635,37.048385,-120.86983,41180.0,30.7,62526.0,22901.0,7157.0,17.379796017484214,"Middle(<95,000)"
87521,36.126615,-105.74651,723.0,51.6,16953.0,19937.0,178.0,24.619640387275243,"Low(<35,000)"
87732,35.971938,-105.34137,1251.0,53.3,35734.0,21821.0,141.0,11.270983213429256,"Middle(<95,000)"
91342,34.307877,-118.42904,94595.0,35.4,74050.0,24976.0,11583.0,12.244833236428986,"Middle(<95,000)"
60453,41.715082,-87.7546,55966.0,40.8,64509.0,32349.0,5404.0,9.655862487939105,"Middle(<95,000)"
61277,41.612038,-89.93036,3225.0,47.9,65064.0,36379.0,211.0,6.542635658914729,"Middle(<95,000)"
49408,42.575519,-86.12461,9726.0,44.1,59278.0,30047.0,1170.0,12.02961135101789,"Middle(<95,000)"
50535,42.453686,-95.16395,1024.0,33.6,57031.0,29869.0,107.0,10.44921875,"Middle(<95,000)"
54747,44.38161,-91.47913,2513.0,38.9,55357.0,26218.0,270.0,10.744130521289296,"Middle(<95,000)"
56721,47.956458,-96.98774,10242.0,35.1,64059.0,31212.0,1120.0,10.935364186682289,"Middle(<95,000)"
62861,38.032574,-88.04663,166.0,41.3,37813.0,17880.0,38.0,22.89156626506024,"Middle(<95,000)"
72002,34.644387,-92.50223,18314.0,36.5,62777.0,29924.0,1859.0,10.150704379163482,"Middle(<95,000)"
98261,48.481655,-122.88271,2796.0,59.6,60284.0,41202.0,288.0,10.300429184549357,"Middle(<95,000)"
56736,47.702366,-96.1539,962.0,54.0,66500.0,36471.0,80.0,8.316008316008316,"Middle(<95,000)"
57639,45.708402,-101.154581,383.0,23.0,14643.0,4138.0,322.0,84.07310704960835,"Low(<35,000)"
58316,48.837507,-99.76388,6885.0,27.0,36297.0,18651.0,1944.0,28.235294117647058,"Middle(<95,000)"
58477,47.229815,-100.5398,95.0,61.1,50000.0,47261.0,4.0,4.2105263157894735,"Middle(<95,000)"
58581,46.014164,-99.83606,254.0,53.1,87500.0,35214.0,47.0,18.503937007874015,"Middle(<95,000)"
72123,35.256759,-91.23819,437.0,42.6,24896.0,15141.0,138.0,31.57894736842105,"Low(<35,000)"
72351,35.673312,-90.0974,735.0,36.1,30357.0,15258.0,259.0,35.23809523809524,"Low(<35,000)"
75573,33.353249,-94.25971,115.0,68.1,88380.0,31241.0,0.0,0.0,"Middle(<95,000)"
75778,32.33383,-95.7102,2947.0,46.1,39028.0,28257.0,492.0,16.6949440108585,"Middle(<95,000)"
63055,38.535934,-90.84698,2872.0,36.5,81188.0,31330.0,242.0,8.426183844011142,"Middle(<95,000)"
65264,39.09551,-91.67592,692.0,47.5,59667.0,31853.0,40.0,5.780346820809249,"Middle(<95,000)"
67016,37.886437,-97.51828,487.0,36.9,60833.0,24975.0,28.0,5.749486652977413,"Middle(<95,000)"
70554,30.63,-92.42652,5600.0,36.6,29963.0,17192.0,1750.0,31.25,"Low(<35,000)"
71232,32.438621,-91.50809,6731.0,41.9,30185.0,19177.0,2301.0,34.18511365324618,"Low(<35,000)"
61724,40.336763,-88.52604,578.0,46.9,65417.0,30645.0,77.0,13.321799307958477,"Middle(<95,000)"
80488,40.619661,-106.860746,311.0,33.3,53889.0,21815.0,54.0,17.363344051446944,"Middle(<95,000)"
87715,36.006137,-105.39831,394.0,57.7,19500.0,14448.0,98.0,24.873096446700508,"Low(<35,000)"
90402,34.036759,-118.50121,11882.0,48.6,154583.0,133118.0,696.0,5.85759973068507,"High(<400,000)"
92021,32.8201,-116.91234,70148.0,34.7,58414.0,26388.0,12192.0,17.38039573473228,"Middle(<95,000)"
28803,35.54179,-82.52307,34491.0,41.7,53023.0,38543.0,3836.0,11.121741903685018,"Middle(<95,000)"
31544,31.840974,-82.96137,770.0,47.3,37098.0,23188.0,55.0,7.142857142857143,"Middle(<95,000)"
36863,32.871306,-85.21314,11847.0,46.4,38538.0,22702.0,2574.0,21.72701949860724,"Middle(<95,000)"
41204,37.81711,-82.68897,725.0,39.9,44179.0,17940.0,169.0,23.310344827586206,"Middle(<95,000)"
42031,36.678217,-88.97559,2898.0,47.3,38359.0,28457.0,478.0,16.494133885438234,"Middle(<95,000)"
43126,39.810093,-83.17085,519.0,40.2,65625.0,28039.0,77.0,14.836223506743737,"Middle(<95,000)"
94599,38.403011,-122.36228,3108.0,64.8,69800.0,59411.0,214.0,6.885456885456885,"Middle(<95,000)"
91105,34.137857,-118.16329,12617.0,47.9,131158.0,77880.0,1060.0,8.401363240072918,"High(<400,000)"
92646,33.666269,-117.9693,55870.0,46.5,98882.0,47546.0,3293.0,5.894039735099338,"High(<400,000)"
57266,45.278474,-97.10544,634.0,32.3,54219.0,24254.0,123.0,19.400630914826497,"Middle(<95,000)"
42058,37.054715,-88.48043,2509.0,41.9,59418.0,24178.0,269.0,10.721402949382224,"Middle(<95,000)"
45370,39.600367,-84.02586,2445.0,44.3,78083.0,37405.0,193.0,7.893660531697342,"Middle(<95,000)"
50317,41.606939,-93.54829,37983.0,35.8,53973.0,25023.0,5920.0,15.585920016849643,"Middle(<95,000)"
50467,43.206593,-93.08574,89.0,38.8,-666666666.0,24637.0,12.0,13.48314606741573,
51566,41.006437,-95.22603,6380.0,45.1,47813.0,29496.0,728.0,11.410658307210031,"Middle(<95,000)"
52738,41.265956,-91.3677,3566.0,37.6,49228.0,24307.0,507.0,14.21761076836792,"Middle(<95,000)"
48159,42.01968,-83.54756,2615.0,42.4,69000.0,29338.0,121.0,4.627151051625239,"Middle(<95,000)"
49097,42.117028,-85.5073,11106.0,41.1,70744.0,35477.0,703.0,6.329911759409328,"Middle(<95,000)"
36785,32.282192,-86.8216,1074.0,50.8,34079.0,23405.0,294.0,27.374301675977655,"Low(<35,000)"
39752,33.54549,-89.13632,2893.0,37.3,41172.0,20900.0,545.0,18.838575872796405,"Middle(<95,000)"
46383,41.47339,-87.03165,42245.0,37.3,64743.0,33420.0,4322.0,10.230796543969701,"Middle(<95,000)"
78585,26.510436,-98.746365,356.0,25.9,14300.0,9419.0,115.0,32.30337078651685,"Low(<35,000)"
79903,31.786221,-106.44583,15995.0,39.9,33778.0,18177.0,3463.0,21.65051578618318,"Low(<35,000)"
79927,31.684338,-106.20788,40747.0,32.7,36895.0,14292.0,10501.0,25.77122242128255,"Middle(<95,000)"
80443,39.532506,-106.14029,4483.0,47.8,70857.0,41988.0,274.0,6.111978585768458,"Middle(<95,000)"
80530,40.104211,-104.93576,4718.0,37.7,79919.0,34036.0,118.0,2.501059771089445,"Middle(<95,000)"
62095,38.860447,-90.09418,10471.0,35.6,48061.0,25165.0,2085.0,19.912138286696592,"Middle(<95,000)"
72322,35.061156,-90.81547,120.0,63.6,20833.0,13717.0,40.0,33.333333333333336,"Low(<35,000)"
68030,42.326727,-96.48475,731.0,50.1,72083.0,34726.0,28.0,3.830369357045144,"Middle(<95,000)"
88101,34.432846,-103.22589,46510.0,31.3,44811.0,22887.0,9788.0,21.04493657278005,"Middle(<95,000)"
99832,57.959709,-136.22032,91.0,59.3,72000.0,47542.0,7.0,7.6923076923076925,"Middle(<95,000)"
21652,38.795102,-76.152762,118.0,65.5,74750.0,75211.0,9.0,7.627118644067797,"Middle(<95,000)"
02537,41.733837,-70.43754,6689.0,44.6,109707.0,53584.0,197.0,2.9451338017640905,"High(<400,000)"
49654,45.023384,-85.75697,424.0,65.6,71313.0,51815.0,39.0,9.19811320754717,"Middle(<95,000)"
50450,43.418877,-93.52078,2826.0,41.3,51827.0,29251.0,152.0,5.37862703467799,"Middle(<95,000)"
52594,40.833045,-92.6867,251.0,55.5,60000.0,32512.0,18.0,7.171314741035856,"Middle(<95,000)"
54307,44.460064,-88.007382,1173.0,34.1,-666666666.0,139.0,0.0,0.0,
54812,45.39701,-91.86337,5591.0,34.1,49958.0,23053.0,678.0,12.126632087283134,"Middle(<95,000)"
55011,45.335128,-93.27434,10787.0,40.3,104438.0,38055.0,347.0,3.216835079262075,"High(<400,000)"
56036,43.550747,-93.21987,1908.0,49.8,56708.0,37392.0,126.0,6.60377358490566,"Middle(<95,000)"
56144,43.854184,-96.39022,1184.0,48.1,46964.0,35060.0,116.0,9.797297297297296,"Middle(<95,000)"
56667,47.750406,-94.91254,588.0,45.7,68214.0,37289.0,76.0,12.92517006802721,"Middle(<95,000)"
42001,37.066543,-88.65687,29489.0,41.1,48981.0,36941.0,5153.0,17.47431245549188,"Middle(<95,000)"
43443,41.455078,-83.47735,1806.0,42.6,69775.0,32572.0,28.0,1.550387596899225,"Middle(<95,000)"
38588,36.456113,-85.72381,646.0,54.2,42692.0,24770.0,97.0,15.01547987616099,"Middle(<95,000)"
40025,38.309597,-85.643359,91.0,47.3,250001.0,149407.0,0.0,0.0,"High(<400,000)"
33971,26.60599,-81.70296,27941.0,33.8,53840.0,19433.0,4972.0,17.79463870298128,"Middle(<95,000)"
34787,28.536794,-81.59344,69976.0,37.0,81711.0,36908.0,6468.0,9.243169086543958,"Middle(<95,000)"
37028,36.633539,-87.86841,563.0,50.9,63750.0,37510.0,3.0,0.5328596802841918,"Middle(<95,000)"
16621,40.211299,-78.13,716.0,42.3,65000.0,28549.0,106.0,14.804469273743017,"Middle(<95,000)"
11104,40.743796,-73.91949,25114.0,38.0,67751.0,39975.0,2539.0,10.10989886119296,"Middle(<95,000)"
11939,41.128923,-72.34189,999.0,60.8,79408.0,49668.0,15.0,1.5015015015015014,"Middle(<95,000)"
13030,43.164297,-75.96057,3518.0,45.9,69125.0,34292.0,519.0,14.752700397953383,"Middle(<95,000)"
24586,36.595244,-79.28647,5819.0,46.0,48388.0,22704.0,1038.0,17.838116514865096,"Middle(<95,000)"
24602,37.170062,-81.64412,670.0,40.9,36250.0,22824.0,234.0,34.92537313432836,"Middle(<95,000)"
19943,39.011387,-75.58978,12887.0,40.7,60992.0,29351.0,1533.0,11.89570885388376,"Middle(<95,000)"
20105,38.964054,-77.60878,25168.0,34.6,164138.0,53523.0,333.0,1.323108709472346,"High(<400,000)"
20882,39.229652,-77.1594,13988.0,46.6,148209.0,59650.0,435.0,3.109808407206177,"High(<400,000)"
21030,39.477506,-76.64114000000001,24396.0,37.3,71256.0,46990.0,1873.0,7.677488112805378,"Middle(<95,000)"
95568,41.455226,-123.47671,274.0,52.1,45104.0,19172.0,80.0,29.197080291970803,"Middle(<95,000)"
96782,21.408333,-157.9669,38000.0,40.2,93832.0,37188.0,1680.0,4.421052631578948,"Middle(<95,000)"
97001,44.904051,-120.67244,338.0,52.2,33558.0,18841.0,107.0,31.65680473372781,"Low(<35,000)"
92358,34.229288,-117.52082,722.0,54.9,32500.0,26450.0,198.0,27.42382271468144,"Low(<35,000)"
97523,42.139958,-123.60245,5485.0,53.1,33063.0,19134.0,1769.0,32.25159525979945,"Low(<35,000)"
98565,46.580105,-122.90699,934.0,29.5,54602.0,19479.0,232.0,24.839400428265524,"Middle(<95,000)"
88029,31.823645,-107.73529,1201.0,38.4,21227.0,9814.0,529.0,44.0466278101582,"Low(<35,000)"
02889,41.706814,-71.3911,27807.0,44.3,77783.0,37211.0,1624.0,5.840256050634732,"Middle(<95,000)"
03106,43.058785,-71.44412,14273.0,39.4,84691.0,38787.0,534.0,3.7413297835073216,"Middle(<95,000)"
00769,18.092813,-66.3611,38812.0,41.6,19700.0,11054.0,17855.0,46.0038132536329,"Low(<35,000)"
60552,41.645998,-88.69,4348.0,41.7,79803.0,33562.0,315.0,7.244710211591537,"Middle(<95,000)"
61519,40.466397,-90.09632,246.0,44.5,49063.0,28615.0,39.0,15.853658536585366,"Middle(<95,000)"
64068,39.246179,-94.41763,38777.0,39.0,76159.0,36027.0,2536.0,6.5399592541970755,"Middle(<95,000)"
79110,35.157403,-101.86114,19158.0,34.0,59249.0,25679.0,2353.0,12.282075373212235,"Middle(<95,000)"
80010,39.739387,-104.8621,42807.0,31.4,42837.0,19836.0,8409.0,19.643983460648958,"Middle(<95,000)"
70039,29.900075,-90.38655,2716.0,33.8,45962.0,22980.0,781.0,28.755522827687777,"Middle(<95,000)"
70438,30.844465,-90.12066,19180.0,39.6,40000.0,21202.0,4115.0,21.454640250260688,"Middle(<95,000)"
72846,35.470638,-93.36042,4286.0,37.3,40615.0,22089.0,1056.0,24.638357442837144,"Middle(<95,000)"
85719,32.240625,-110.94791,48854.0,22.7,34230.0,18968.0,13706.0,28.055021083227576,"Low(<35,000)"
59752,45.899881,-111.53143,3560.0,41.0,65238.0,31848.0,129.0,3.6235955056179776,"Middle(<95,000)"
67834,37.523175,-99.63435,895.0,43.5,63750.0,30506.0,53.0,5.921787709497207,"Middle(<95,000)"
68860,41.146805,-99.77117,281.0,55.4,44792.0,30187.0,39.0,13.87900355871886,"Middle(<95,000)"
64722,38.266148,-94.55686,535.0,38.1,62500.0,22978.0,38.0,7.102803738317757,"Middle(<95,000)"
73446,34.092658,-96.74851,8642.0,36.8,45774.0,21374.0,1467.0,16.97523721360796,"Middle(<95,000)"
74105,36.099044,-95.96615,25469.0,41.4,54501.0,51560.0,3962.0,15.556166319839805,"Middle(<95,000)"
75447,33.774197,-96.12045,1256.0,36.1,79792.0,33152.0,59.0,4.697452229299363,"Middle(<95,000)"
77665,29.820542,-94.39965,6152.0,44.7,51989.0,30146.0,808.0,13.133940182054616,"Middle(<95,000)"
78009,29.356455,-98.88062,8466.0,40.9,58726.0,29066.0,1557.0,18.39121190644933,"Middle(<95,000)"
78039,29.312661,-98.81591,1924.0,47.5,66944.0,35254.0,180.0,9.355509355509355,"Middle(<95,000)"
54610,44.362741,-91.85287,1649.0,50.9,60750.0,31260.0,103.0,6.24620982413584,"Middle(<95,000)"
56044,44.555899,-93.95354,2132.0,42.6,86389.0,39891.0,88.0,4.127579737335835,"Middle(<95,000)"
38459,35.188143,-86.81014,296.0,42.1,64286.0,25411.0,5.0,1.6891891891891893,"Middle(<95,000)"
47834,39.52503,-87.12738,19263.0,41.4,56880.0,26958.0,2545.0,13.211856927789025,"Middle(<95,000)"
60901,41.114132,-87.86784,35407.0,36.8,48319.0,24280.0,7762.0,21.922218770299658,"Middle(<95,000)"
61262,41.28595,-90.36117,1039.0,47.6,75769.0,33653.0,7.0,0.6737247353224254,"Middle(<95,000)"
57584,43.528885,-100.09039,65.0,57.1,-666666666.0,21838.0,9.0,13.846153846153847,
50214,41.456325,-93.0738,866.0,34.7,67679.0,34387.0,39.0,4.503464203233256,"Middle(<95,000)"
42724,37.668721,-86.02527,5153.0,35.0,62292.0,26165.0,436.0,8.46109062681933,"Middle(<95,000)"
48759,43.737971,-83.43007,3211.0,47.9,50857.0,27699.0,379.0,11.803176580504516,"Middle(<95,000)"
44110,41.562781,-81.57273,18355.0,41.0,23584.0,16655.0,6962.0,37.92971942250068,"Low(<35,000)"
49920,46.12624,-88.35677,4144.0,56.2,46490.0,26010.0,468.0,11.293436293436294,"Middle(<95,000)"
50057,41.185045,-93.1683,315.0,39.4,-666666666.0,17965.0,32.0,10.158730158730158,
34120,26.275676,-81.59586,35498.0,41.6,83398.0,35910.0,2758.0,7.769451800101415,"Middle(<95,000)"
39160,33.002813,-89.75296,2807.0,45.3,27227.0,14837.0,834.0,29.711435696473103,"Low(<35,000)"
30568,34.952452,-83.4073,1348.0,58.8,36818.0,45471.0,164.0,12.166172106824925,"Middle(<95,000)"
32615,29.801949,-82.48872,13635.0,40.6,63043.0,34722.0,1642.0,12.042537587092042,"Middle(<95,000)"
25123,38.743247,-81.90281,3333.0,48.8,42039.0,28757.0,563.0,16.89168916891689,"Middle(<95,000)"
08854,40.555355,-74.46094,56946.0,32.5,100034.0,33824.0,3503.0,6.15144171671408,"High(<400,000)"
29316,35.033903,-81.97413,26732.0,37.0,61107.0,30219.0,1813.0,6.782133772257968,"Middle(<95,000)"
12061,42.593047,-73.67343,9656.0,43.6,98226.0,48561.0,376.0,3.8939519469759736,"High(<400,000)"
18944,40.379029,-75.25926,25475.0,42.5,98041.0,44673.0,972.0,3.815505397448479,"High(<400,000)"
27980,36.256548,-76.62627,2018.0,52.7,49464.0,26523.0,71.0,3.5183349851337957,"Middle(<95,000)"
48821,42.645985,-84.64772,5862.0,52.0,74520.0,39007.0,196.0,3.343568747867622,"Middle(<95,000)"
37167,35.968513,-86.52231,59514.0,35.9,64996.0,29070.0,6497.0,10.916759081896696,"Middle(<95,000)"
37357,35.596484,-85.92275,5139.0,37.8,42362.0,25785.0,746.0,14.516442887721347,"Middle(<95,000)"
24168,36.734651,-79.94572,385.0,26.5,30400.0,11689.0,279.0,72.46753246753246,"Low(<35,000)"
24801,37.424498,-81.57835,4051.0,41.9,31293.0,14591.0,756.0,18.6620587509257,"Low(<35,000)"
41149,38.061324,-83.05005,475.0,28.8,31500.0,11150.0,181.0,38.10526315789474,"Low(<35,000)"
02459,42.321197,-71.193,19012.0,44.1,195336.0,89495.0,706.0,3.713444140542815,"High(<400,000)"
46172,39.842523,-86.83174,2562.0,44.4,73500.0,28491.0,349.0,13.62217017954723,"Middle(<95,000)"
46304,41.616263000000004,-87.05883,25351.0,39.6,79021.0,38091.0,2012.0,7.936570549485228,"Middle(<95,000)"
32219,30.411564,-81.76653,12685.0,42.4,49910.0,21107.0,2068.0,16.302719747733544,"Middle(<95,000)"
33570,27.703801,-82.44385,29967.0,37.1,51429.0,24472.0,5616.0,18.740614676143757,"Middle(<95,000)"
04444,44.735745,-68.92518,8936.0,43.2,80286.0,40445.0,320.0,3.5810205908683974,"Middle(<95,000)"
04949,44.371109,-69.32744,896.0,48.1,48203.0,24467.0,149.0,16.629464285714285,"Middle(<95,000)"
15615,40.358962,-79.73879,357.0,59.7,107014.0,46362.0,7.0,1.9607843137254901,"High(<400,000)"
16110,41.508647,-80.37501,340.0,56.7,68125.0,44402.0,11.0,3.235294117647059,"Middle(<95,000)"
24142,37.138427,-80.55031,2745.0,19.5,-666666666.0,4677.0,0.0,0.0,
26075,40.190886,-80.66613,446.0,46.4,53750.0,27685.0,51.0,11.434977578475337,"Middle(<95,000)"
08247,39.051289,-74.76204,939.0,66.3,99063.0,82475.0,47.0,5.005324813631523,"High(<400,000)"
20740,38.99756,-76.92577,31349.0,26.2,69017.0,30558.0,6047.0,19.28929152445054,"Middle(<95,000)"
19094,39.874612,-75.34542,4060.0,40.0,68411.0,32639.0,372.0,9.16256157635468,"Middle(<95,000)"
29658,34.774914,-83.27236,482.0,46.5,44046.0,32757.0,15.0,3.112033195020747,"Middle(<95,000)"
30070,33.576043,-83.89821,426.0,39.5,15859.0,11013.0,219.0,51.40845070422535,"Low(<35,000)"
28210,35.13451,-80.85632,48333.0,34.8,71914.0,46457.0,4919.0,10.177311567665983,"Middle(<95,000)"
28304,35.02844,-78.97037,36682.0,35.0,48927.0,24692.0,6937.0,18.911182596368793,"Middle(<95,000)"
62941,37.239385,-88.95184,740.0,40.9,60938.0,22903.0,70.0,9.45945945945946,"Middle(<95,000)"
64834,37.174256,-94.55543,10144.0,34.0,64390.0,28416.0,1061.0,10.459384858044164,"Middle(<95,000)"
74755,34.127277,-95.11846,64.0,65.5,33625.0,10947.0,16.0,25.0,"Low(<35,000)"
77076,29.858525,-95.38178,36009.0,28.4,38346.0,14051.0,11082.0,30.775639423477465,"Middle(<95,000)"
67074,37.686034,-96.7069,1429.0,45.3,62083.0,33341.0,144.0,10.076976906927921,"Middle(<95,000)"
68360,40.95178,-96.96787,442.0,45.9,76818.0,43849.0,31.0,7.013574660633484,"Middle(<95,000)"
86030,36.115339,-110.61562,1519.0,37.5,37500.0,13828.0,573.0,37.72218564845293,"Middle(<95,000)"
87029,36.343007,-107.09858,276.0,61.4,26042.0,20222.0,126.0,45.65217391304348,"Low(<35,000)"
90023,34.023039,-118.20231,46680.0,31.4,42972.0,15094.0,11556.0,24.75578406169666,"Middle(<95,000)"
78749,30.216108,-97.85828,38041.0,38.1,105734.0,51287.0,1717.0,4.513551168476118,"High(<400,000)"
92706,33.765916,-117.88139,35748.0,33.2,70201.0,26255.0,5343.0,14.946290701577711,"Middle(<95,000)"
97490,44.004968,-123.63206,257.0,45.1,53571.0,24741.0,12.0,4.669260700389105,"Middle(<95,000)"
97371,44.964115,-123.20681,659.0,43.5,135385.0,57895.0,15.0,2.276176024279211,"High(<400,000)"
93652,36.600348,-119.90272,540.0,36.4,39259.0,15925.0,181.0,33.51851851851852,"Middle(<95,000)"
58344,48.021136,-98.33502,914.0,48.2,49297.0,34215.0,96.0,10.50328227571116,"Middle(<95,000)"
